DIA,MES,ANO,HORA,MINUTO,SEGUNDO,TEMPERATURA,PRESSAO,UMIDADE,IRRADIANCIA,VELOCIDADE,DIRECAO,CHUVA,PVTEMP(K),TENSAO,CORRENTE,PVTEMP(c)
10,2,2020,20,53,44,27.25,1005.83,99.36,-0.46228,6.65,135,5,263.07,378.825,0.12488,-10.08
10,2,2020,20,53,45,27.25,1005.87,99.33,0,6.65,135,5,265.01,378.6,0.1305,-8.13999999999999
10,2,2020,20,53,46,27.25,1005.86,99.4,-0.46228,0,135,5,264.51,378.825,0.12712,-8.63999999999999
10,2,2020,20,53,47,27.25,1005.85,99.32,0,6.65,135,5,262.97,379.05,0.13219,-10.18
10,2,2020,20,53,48,27.25,1005.85,99.42,-0.46228,6.65,135,5,263.66,379.275,0.13219,-9.48999999999995
10,2,2020,20,53,49,27.26,1005.86,99.45,0,6.65,135,5,263.07,378.975,0.12994,-10.08
10,2,2020,20,53,50,27.26,1005.86,99.41,0,6.65,135,5,262.89,378.9375,0.12431,-10.26
10,2,2020,20,53,51,27.25,1005.82,99.32,0,6.65,135,5,264.81,379.575,0.12769,-8.33999999999998
10,2,2020,20,53,52,27.26,1005.84,99.45,-0.46228,6.65,135,5,263.66,379.275,0.13106,-9.48999999999995
10,2,2020,20,53,53,27.25,1005.83,99.39,0,6.65,135,5,263.4,379.125,0.13387,-9.75
10,2,2020,20,53,54,27.24,1005.82,99.5,0,6.65,135,5,264.41,379.3125,0.12656,-8.73999999999995
10,2,2020,20,53,55,27.25,1005.85,99.34,0,6.65,90,5,263.3,379.3125,0.13331,-9.84999999999997
10,2,2020,20,53,56,27.24,1005.84,99.37,0,6.65,90,5,263.4,379.3125,0.12881,-9.75
10,2,2020,20,53,57,27.25,1005.85,99.48,0,6.65,135,5,262.97,379.2375,0.13387,-10.18
10,2,2020,20,53,58,27.24,1005.82,99.4,0,0,135,5,264.91,379.0125,0.13612,-8.23999999999995
10,2,2020,20,53,59,27.24,1005.85,99.43,0,6.65,135,5,263.15,379.05,0.12825,-10
10,2,2020,20,54,0,27.24,1005.82,99.41,-0.46228,6.65,135,5,263.12,378.9375,0.13387,-10.03
10,2,2020,20,54,1,27.25,1005.83,99.37,0,6.65,90,5,264.01,378.975,0.13163,-9.13999999999999
10,2,2020,20,54,2,27.24,1005.83,99.4,0,6.65,135,5,263.05,379.1625,0.13837,-10.1
10,2,2020,20,54,3,27.24,1005.82,99.48,0,0,180,5,263.3,379.0875,0.12712,-9.84999999999997
10,2,2020,20,54,4,27.25,1005.81,99.33,0.46228,6.65,180,5,264.11,378.975,0.13275,-9.03999999999996
10,2,2020,20,54,5,27.25,1005.82,99.43,0.92456,6.65,135,5,263.96,379.0875,0.13894,-9.19
10,2,2020,20,54,6,27.24,1005.81,99.48,0.92456,0,135,5,264.16,378.9,0.13219,-8.98999999999995
10,2,2020,20,54,7,27.24,1005.82,99.39,0.46228,6.65,180,5,264.11,379.125,0.1395,-9.03999999999996
10,2,2020,20,54,8,27.24,1005.82,99.45,0.92456,0,180,5,263.71,379.4625,0.13275,-9.44
10,2,2020,20,54,9,27.24,1005.82,99.35,0.46228,6.65,180,5,263.61,379.1625,0.13444,-9.53999999999996
10,2,2020,20,54,10,27.24,1005.84,99.45,0.92456,0,135,5,262.89,379.275,0.135,-10.26
10,2,2020,20,54,11,27.24,1005.82,99.41,0.92456,6.65,90,5,262.92,378.9,0.13556,-10.23
10,2,2020,20,54,12,27.24,1005.84,99.4,0.46228,0,135,5,263.2,379.1625,0.12881,-9.94999999999999
10,2,2020,20,54,13,27.24,1005.84,99.43,0.46228,0,135,5,263.96,379.0125,0.13725,-9.19
10,2,2020,20,54,14,27.24,1005.83,99.46,0.46228,6.65,135,5,264.01,379.05,0.13106,-9.13999999999999
10,2,2020,20,54,15,27.24,1005.82,99.37,0.46228,0,135,5,264.51,379.05,0.13725,-8.63999999999999
10,2,2020,20,54,16,27.23,1005.8,99.48,0.46228,0,135,5,263.76,379.425,0.13669,-9.38999999999999
10,2,2020,20,54,17,27.23,1005.82,99.39,0.46228,6.65,135,5,264.11,378.975,0.12994,-9.03999999999996
10,2,2020,20,54,18,27.23,1005.81,99.36,0.92456,0,135,5,263.2,379.3125,0.14063,-9.94999999999999
10,2,2020,20,54,19,27.23,1005.85,99.51,0.46228,0,135,5,263.96,379.0125,0.13612,-9.19
10,2,2020,20,54,20,27.24,1005.84,99.3,0.46228,6.65,135,5,263.45,378.6375,0.13387,-9.69999999999999
10,2,2020,20,54,21,27.24,1005.83,99.42,0,0,135,5,263.86,379.0125,0.12994,-9.28999999999996
10,2,2020,20,54,22,27.23,1005.83,99.34,0.92456,0,135,5,263.07,379.125,0.13837,-10.08
10,2,2020,20,54,23,27.23,1005.82,99.37,0.46228,0,135,5,263.96,378.9,0.13331,-9.19
10,2,2020,20,54,24,27.24,1005.81,99.31,0.46228,6.65,90,5,263.56,378.5625,0.12881,-9.58999999999998
10,2,2020,20,54,25,27.24,1005.81,99.41,0,0,90,5,263.81,379.0125,0.13331,-9.33999999999998
10,2,2020,20,54,26,27.24,1005.85,99.33,0.46228,0,90,5,263.2,379.125,0.13837,-9.94999999999999
10,2,2020,20,54,27,27.24,1005.84,99.46,0.46228,0,45,5,264.11,379.3875,0.13612,-9.03999999999996
10,2,2020,20,54,28,27.24,1005.83,99.47,0,0,0,5,264.51,379.125,0.13669,-8.63999999999999
10,2,2020,20,54,29,27.23,1005.81,99.42,0.92456,6.65,315,5,264.21,378.825,0.13781,-8.94
10,2,2020,20,54,30,27.24,1005.83,99.42,0.46228,0,315,5,263.66,379.4625,0.13275,-9.48999999999995
10,2,2020,20,54,31,27.24,1005.84,99.4,0.92456,0,315,5,262.61,379.2375,0.13444,-10.54
10,2,2020,20,54,32,27.24,1005.84,99.32,0.46228,0,315,5,263.02,378.8625,0.13331,-10.13
10,2,2020,20,54,33,27.23,1005.83,99.4,0.46228,0,315,5,264.06,378.975,0.13387,-9.08999999999998
10,2,2020,20,54,34,27.24,1005.84,99.45,0.46228,0,315,5,264.01,379.3125,0.13612,-9.13999999999999
10,2,2020,20,54,35,27.24,1005.83,99.4,0,6.65,315,5,263.63,379.05,0.13387,-9.51999999999998
10,2,2020,20,54,36,27.23,1005.82,99.42,0.92456,0,315,5,263.33,379.05,0.13725,-9.81999999999999
10,2,2020,20,54,37,27.24,1005.82,99.46,0.46228,0,0,5,263.91,378.9,0.12881,-9.23999999999995
10,2,2020,20,54,38,27.23,1005.81,99.36,0.46228,0,45,5,263.05,379.3125,0.12544,-10.1
10,2,2020,20,54,39,27.23,1005.82,99.39,0.92456,0,45,5,264.01,378.9,0.13894,-9.13999999999999
10,2,2020,20,54,40,27.23,1005.84,99.33,0.46228,6.65,45,5,264.51,378.9375,0.13331,-8.63999999999999
10,2,2020,20,54,41,27.24,1005.83,99.42,0.46228,6.65,45,5,263.17,378.975,0.12825,-9.97999999999996
10,2,2020,20,54,42,27.24,1005.86,99.44,0.46228,0,45,5,262.92,379.125,0.13219,-10.23
10,2,2020,20,54,43,27.24,1005.84,99.46,0.46228,0,45,5,263.81,379.2,0.13163,-9.33999999999998
10,2,2020,20,54,44,27.24,1005.82,99.42,0.46228,0,45,5,263.71,378.975,0.12769,-9.44
10,2,2020,20,54,45,27.24,1005.86,99.38,0.92456,0,45,5,264.06,379.0125,0.13219,-9.08999999999998
10,2,2020,20,54,46,27.23,1005.84,99.39,0.92456,6.65,45,5,263.76,378.7875,0.13837,-9.38999999999999
10,2,2020,20,54,47,27.24,1005.82,99.46,0.46228,0,45,5,262.82,379.0875,0.13837,-10.33
10,2,2020,20,54,48,27.24,1005.87,99.28,0.92456,0,45,5,263.66,379.0875,0.12881,-9.48999999999995
10,2,2020,20,54,49,27.25,1005.88,99.37,0.92456,0,45,5,264.51,379.3125,0.13219,-8.63999999999999
10,2,2020,20,54,50,27.24,1005.86,99.38,0.46228,0,45,5,263.76,379.2,0.1395,-9.38999999999999
10,2,2020,20,54,51,27.24,1005.87,99.4,0.46228,0,90,5,264.09,379.2375,0.13219,-9.06
10,2,2020,20,54,52,27.24,1005.87,99.45,0.46228,6.65,90,5,263.56,379.125,0.13275,-9.58999999999998
10,2,2020,20,54,53,27.25,1005.86,99.45,0.46228,0,90,5,262.79,379.0125,0.14175,-10.36
10,2,2020,20,54,54,27.24,1005.84,99.47,0.46228,0,90,5,263.71,379.05,0.13275,-9.44
10,2,2020,20,54,55,27.24,1005.82,99.46,0.46228,6.65,90,5,263.96,379.5,0.13669,-9.19
10,2,2020,20,54,56,27.24,1005.86,99.4,0.46228,0,90,5,264.16,379.275,0.13894,-8.98999999999995
10,2,2020,20,54,57,27.24,1005.84,99.4,0.92456,6.65,135,5,265.08,379.125,0.13163,-8.06999999999999
10,2,2020,20,54,58,27.24,1005.83,99.47,0.46228,0,135,5,263.91,379.275,0.13275,-9.23999999999995
10,2,2020,20,54,59,27.24,1005.87,99.41,0,6.65,135,5,264.56,379.3125,0.13331,-8.58999999999998
10,2,2020,20,55,0,27.24,1005.84,99.52,0.46228,0,135,5,264.24,379.275,0.13219,-8.90999999999997
10,2,2020,20,55,1,27.23,1005.84,99.45,0.46228,6.65,135,5,262.89,379.2,0.13612,-10.26
10,2,2020,20,55,2,27.24,1005.84,99.38,0.46228,6.65,135,5,263.12,378.825,0.13163,-10.03
10,2,2020,20,55,3,27.23,1005.84,99.47,0.92456,0,135,5,263.63,379.1625,0.12825,-9.51999999999998
10,2,2020,20,55,4,27.23,1005.83,99.42,0.46228,6.65,135,5,263.5,378.825,0.13163,-9.64999999999998
10,2,2020,20,55,5,27.24,1005.83,99.46,0.46228,0,135,5,264.66,378.9,0.1305,-8.48999999999995
10,2,2020,20,55,6,27.24,1005.84,99.43,0.92456,6.65,135,5,263.66,379.2375,0.13444,-9.48999999999995
10,2,2020,20,55,7,27.23,1005.85,99.39,0,0,135,5,263.17,379.275,0.13669,-9.97999999999996
10,2,2020,20,55,8,27.23,1005.85,99.48,0,6.65,135,5,263.25,379.3125,0.13219,-9.89999999999998
10,2,2020,20,55,9,27.24,1005.86,99.42,0,6.65,135,5,263.3,378.9375,0.13331,-9.84999999999997
10,2,2020,20,55,10,27.24,1005.85,99.58,0,0,135,5,263.3,378.9375,0.12769,-9.84999999999997
10,2,2020,20,55,11,27.24,1005.84,99.41,0,6.65,135,5,263.71,378.825,0.12938,-9.44
10,2,2020,20,55,12,27.24,1005.88,99.56,0,0,180,5,263.3,378.8625,0.13163,-9.84999999999997
10,2,2020,20,55,13,27.23,1005.83,99.53,-0.46228,6.65,180,5,263.3,379.3125,0.12488,-9.84999999999997
10,2,2020,20,55,14,27.24,1005.86,99.53,-0.46228,0,180,5,263.43,379.3125,0.13444,-9.71999999999997
10,2,2020,20,55,15,27.24,1005.86,99.5,0,6.65,180,5,264.24,379.05,0.14063,-8.90999999999997
10,2,2020,20,55,16,27.24,1005.87,99.38,-0.46228,0,180,5,263.78,378.825,0.13106,-9.37
10,2,2020,20,55,17,27.23,1005.84,99.27,0,6.65,180,5,263.33,379.0875,0.12656,-9.81999999999999
10,2,2020,20,55,18,27.23,1005.87,99.47,-0.46228,0,180,5,264.51,379.0875,0.13331,-8.63999999999999
10,2,2020,20,55,19,27.23,1005.86,99.58,0,6.65,180,5,263.71,379.275,0.13387,-9.44
10,2,2020,20,55,20,27.24,1005.86,99.53,0,0,135,5,263.91,378.975,0.12994,-9.23999999999995
10,2,2020,20,55,21,27.24,1005.87,99.51,0,6.65,90,5,263.56,379.2,0.13163,-9.58999999999998
10,2,2020,20,55,22,27.24,1005.87,99.46,0,6.65,90,5,264.03,378.8625,0.12938,-9.12
10,2,2020,20,55,23,27.24,1005.83,99.62,0.46228,0,90,5,263.3,379.05,0.13219,-9.84999999999997
10,2,2020,20,55,24,27.24,1005.84,99.54,0,6.65,90,5,264.21,379.0875,0.13275,-8.94
10,2,2020,20,55,25,27.24,1005.86,99.55,0,6.65,90,5,264.64,379.05,0.13219,-8.50999999999999
10,2,2020,20,55,26,27.24,1005.85,99.46,0,0,90,5,263.73,379.2,0.13894,-9.41999999999996
10,2,2020,20,55,27,27.24,1005.86,99.51,0,6.65,90,5,264.11,378.975,0.13556,-9.03999999999996
10,2,2020,20,55,28,27.24,1005.84,99.48,-0.46228,0,90,5,263.3,378.825,0.13275,-9.84999999999997
10,2,2020,20,55,29,27.24,1005.84,99.48,0,6.65,90,5,263.3,379.0125,0.13894,-9.84999999999997
10,2,2020,20,55,30,27.24,1005.85,99.51,-0.46228,0,90,5,264.51,379.0875,0.13163,-8.63999999999999
10,2,2020,20,55,31,27.24,1005.86,99.54,0,6.65,45,5,264.36,379.0875,0.13387,-8.78999999999996
10,2,2020,20,55,32,27.24,1005.87,99.48,0,0,90,5,263.4,379.2,0.13219,-9.75
10,2,2020,20,55,33,27.24,1005.86,99.54,0,6.65,90,5,263.5,378.7875,0.12994,-9.64999999999998
10,2,2020,20,55,34,27.24,1005.85,99.57,-0.46228,0,90,5,263.02,378.975,0.13387,-10.13
10,2,2020,20,55,35,27.24,1005.86,99.51,-0.46228,6.65,90,5,264.51,378.8625,0.13556,-8.63999999999999
10,2,2020,20,55,36,27.24,1005.87,99.56,-0.46228,0,135,5,264.06,379.2375,0.1305,-9.08999999999998
10,2,2020,20,55,37,27.25,1005.88,99.54,0,6.65,135,5,263,379.1625,0.13219,-10.15
10,2,2020,20,55,38,27.24,1005.91,99.58,0,0,135,5,263.45,379.1625,0.13163,-9.69999999999999
10,2,2020,20,55,39,27.24,1005.87,99.48,0,6.65,135,5,264.84,379.275,0.14288,-8.31
10,2,2020,20,55,40,27.24,1005.88,99.49,0,0,135,5,263.71,379.125,0.135,-9.44
10,2,2020,20,55,41,27.24,1005.88,99.53,0,6.65,135,5,262.61,378.975,0.13219,-10.54
10,2,2020,20,55,42,27.25,1005.87,99.53,-0.46228,6.65,135,5,264.46,378.7875,0.12825,-8.69
10,2,2020,20,55,43,27.24,1005.87,99.53,0,0,135,5,263.73,379.2,0.135,-9.41999999999996
10,2,2020,20,55,44,27.24,1005.86,99.47,-0.46228,6.65,135,5,262.71,378.9,0.135,-10.44
10,2,2020,20,55,45,27.24,1005.88,99.56,-0.46228,0,135,5,263.76,379.125,0.13387,-9.38999999999999
10,2,2020,20,55,46,27.23,1005.85,99.57,-0.46228,6.65,180,5,264.24,378.975,0.12769,-8.90999999999997
10,2,2020,20,55,47,27.24,1005.86,99.58,0,0,180,5,263.28,379.0125,0.13219,-9.87
10,2,2020,20,55,48,27.24,1005.87,99.46,0,6.65,180,5,263.76,378.975,0.13837,-9.38999999999999
10,2,2020,20,55,49,27.25,1005.89,99.58,0,6.65,180,5,263.4,378.9375,0.135,-9.75
10,2,2020,20,55,50,27.24,1005.89,99.5,-0.46228,0,135,5,263.33,379.3125,0.13331,-9.81999999999999
10,2,2020,20,55,51,27.25,1005.87,99.62,-0.46228,6.65,135,5,264.11,379.2,0.13612,-9.03999999999996
10,2,2020,20,55,52,27.24,1005.86,99.62,0,6.65,135,5,264.54,379.2375,0.13556,-8.60999999999996
10,2,2020,20,55,53,27.24,1005.88,99.48,0,6.65,135,5,263.33,378.7125,0.1305,-9.81999999999999
10,2,2020,20,55,54,27.24,1005.86,99.54,-0.46228,0,135,5,263.25,379.0875,0.13894,-9.89999999999998
10,2,2020,20,55,55,27.25,1005.92,99.48,0,6.65,90,5,263.25,379.0125,0.13387,-9.89999999999998
10,2,2020,20,55,56,27.23,1005.86,99.57,0,6.65,45,5,263.91,378.975,0.13444,-9.23999999999995
10,2,2020,20,55,57,27.24,1005.88,99.59,0,6.65,90,5,263.83,379.3125,0.13781,-9.31999999999999
10,2,2020,20,55,58,27.24,1005.86,99.52,-0.46228,0,135,5,264.24,378.8625,0.13387,-8.90999999999997
10,2,2020,20,55,59,27.24,1005.86,99.56,0,6.65,135,5,264.51,379.0875,0.13387,-8.63999999999999
10,2,2020,20,56,0,27.24,1005.87,99.59,-0.46228,6.65,90,5,263.53,379.2,0.13219,-9.62
10,2,2020,20,56,1,27.25,1005.9,99.58,0,0,90,5,265.06,379.35,0.13331,-8.08999999999998
10,2,2020,20,56,2,27.23,1005.85,99.56,-0.46228,6.65,45,5,263.56,378.975,0.13106,-9.58999999999998
10,2,2020,20,56,3,27.24,1005.9,99.53,-0.46228,0,0,5,264.09,378.9,0.13894,-9.06
10,2,2020,20,56,4,27.23,1005.87,99.53,0,6.65,0,5,262.92,378.975,0.13387,-10.23
10,2,2020,20,56,5,27.24,1005.86,99.56,-0.46228,0,45,5,262.94,378.975,0.13275,-10.21
10,2,2020,20,56,6,27.25,1005.88,99.53,-0.46228,0,90,5,264.26,379.275,0.13444,-8.88999999999999
10,2,2020,20,56,7,27.25,1005.92,99.61,0,6.65,135,5,262.66,379.1625,0.13444,-10.49
10,2,2020,20,56,8,27.26,1005.92,99.51,0,6.65,90,5,263.66,378.8625,0.13219,-9.48999999999995
10,2,2020,20,56,9,27.25,1005.89,99.65,0.46228,0,135,5,264.36,378.7875,0.13387,-8.78999999999996
10,2,2020,20,56,10,27.26,1005.91,99.63,-0.46228,6.65,90,5,264.11,379.0125,0.13163,-9.03999999999996
10,2,2020,20,56,11,27.25,1005.9,99.41,-0.46228,6.65,90,5,263.15,379.125,0.13275,-10
10,2,2020,20,56,12,27.24,1005.88,99.55,0,6.65,90,5,263.71,378.9,0.13219,-9.44
10,2,2020,20,56,13,27.24,1005.89,99.54,-0.46228,0,180,5,263.05,379.425,0.13275,-10.1
10,2,2020,20,56,14,27.24,1005.87,99.51,0,6.65,90,5,263.98,379.0875,0.12938,-9.16999999999996
10,2,2020,20,56,15,27.24,1005.88,99.49,0,6.65,135,5,264.11,379.125,0.13106,-9.03999999999996
10,2,2020,20,56,16,27.23,1005.88,99.64,0,0,135,5,264.51,379.0875,0.1305,-8.63999999999999
10,2,2020,20,56,17,27.24,1005.88,99.55,-0.46228,6.65,90,5,263.61,378.975,0.13275,-9.53999999999996
10,2,2020,20,56,18,27.23,1005.89,99.5,-0.46228,6.65,90,5,264.34,379.1625,0.12825,-8.81
10,2,2020,20,56,19,27.25,1005.9,99.62,0,0,90,5,263.35,379.0125,0.1305,-9.79999999999995
10,2,2020,20,56,20,27.26,1005.92,99.53,-0.46228,6.65,90,5,262.76,379.275,0.12825,-10.39
10,2,2020,20,56,21,27.25,1005.89,99.62,0,6.65,90,5,263.33,379.125,0.13387,-9.81999999999999
10,2,2020,20,56,22,27.24,1005.89,99.58,0,0,90,5,263.93,378.975,0.13387,-9.21999999999997
10,2,2020,20,56,23,27.23,1005.88,99.64,0,6.65,45,5,263.76,378.9375,0.13444,-9.38999999999999
10,2,2020,20,56,24,27.25,1005.92,99.55,0,0,90,5,264.56,379.0875,0.13219,-8.58999999999998
10,2,2020,20,56,25,27.24,1005.93,99.57,-0.46228,6.65,90,5,264.76,378.975,0.12712,-8.38999999999999
10,2,2020,20,56,26,27.24,1005.89,99.59,-0.46228,6.65,180,5,264.91,378.975,0.13612,-8.23999999999995
10,2,2020,20,56,27,27.24,1005.88,99.72,0,0,90,5,263.3,379.05,0.13556,-9.84999999999997
10,2,2020,20,56,28,27.25,1005.9,99.52,-0.46228,6.65,90,5,264.41,378.975,0.13275,-8.73999999999995
10,2,2020,20,56,29,27.24,1005.89,99.59,0,6.65,90,5,264.41,379.05,0.12825,-8.73999999999995
10,2,2020,20,56,30,27.23,1005.89,99.62,0,6.65,135,5,263.28,379.0875,0.13331,-9.87
10,2,2020,20,56,31,27.23,1005.87,99.57,-0.46228,6.65,90,5,264.11,379.0875,0.13219,-9.03999999999996
10,2,2020,20,56,32,27.23,1005.89,99.51,0,6.65,90,5,263.3,378.8625,0.12881,-9.84999999999997
10,2,2020,20,56,33,27.24,1005.9,99.6,0,0,90,5,262.89,379.0125,0.13219,-10.26
10,2,2020,20,56,34,27.24,1005.9,99.57,0,6.65,90,5,263.93,378.9,0.12656,-9.21999999999997
10,2,2020,20,56,35,27.24,1005.91,99.58,0,6.65,90,5,264.01,379.1625,0.13106,-9.13999999999999
10,2,2020,20,56,36,27.24,1005.91,99.63,0,6.65,90,5,264.91,379.2,0.13275,-8.23999999999995
10,2,2020,20,56,37,27.24,1005.92,99.59,0,0,90,5,263.96,379.0875,0.13163,-9.19
10,2,2020,20,56,38,27.24,1005.89,99.53,0,6.65,180,5,264.11,379.275,0.13163,-9.03999999999996
10,2,2020,20,56,39,27.24,1005.92,99.6,0,6.65,135,5,264.11,379.275,0.13106,-9.03999999999996
10,2,2020,20,56,40,27.25,1005.91,99.62,-0.46228,0,90,5,263.3,379.2375,0.13331,-9.84999999999997
10,2,2020,20,56,41,27.24,1005.9,99.47,0,6.65,135,5,264.03,379.1625,0.13556,-9.12
10,2,2020,20,56,42,27.24,1005.92,99.66,0,6.65,135,5,264.24,379.05,0.13612,-8.90999999999997
10,2,2020,20,56,43,27.24,1005.91,99.56,-0.46228,6.65,135,5,263.02,379.275,0.13163,-10.13
10,2,2020,20,56,44,27.24,1005.93,99.48,-0.46228,6.65,135,5,263.96,378.6375,0.13669,-9.19
10,2,2020,20,56,45,27.27,1005.94,99.7,0,0,135,5,264.11,378.9,0.13275,-9.03999999999996
10,2,2020,20,56,46,27.25,1005.93,99.64,0,6.65,135,5,264.54,378.825,0.13331,-8.60999999999996
10,2,2020,20,56,47,27.25,1005.91,99.58,0,6.65,135,5,263.3,379.2375,0.12994,-9.84999999999997
10,2,2020,20,56,48,27.25,1005.92,99.58,0,6.65,135,5,263,378.9,0.13219,-10.15
10,2,2020,20,56,49,27.25,1005.94,99.72,-0.46228,6.65,135,5,263.56,379.2375,0.13275,-9.58999999999998
10,2,2020,20,56,50,27.26,1005.94,99.68,0,6.65,135,5,263.48,379.2,0.135,-9.66999999999996
10,2,2020,20,56,51,27.25,1005.93,99.62,0,6.65,135,5,263.63,379.125,0.13106,-9.51999999999998
10,2,2020,20,56,52,27.26,1005.95,99.65,0,6.65,135,5,264.76,379.275,0.13163,-8.38999999999999
10,2,2020,20,56,53,27.24,1005.92,99.62,0,6.65,135,5,263.78,379.125,0.13219,-9.37
10,2,2020,20,56,54,27.24,1005.9,99.64,0.46228,6.65,90,5,263.38,378.825,0.13331,-9.76999999999998
10,2,2020,20,56,55,27.24,1005.94,99.55,0,6.65,135,5,262.89,378.7125,0.13781,-10.26
10,2,2020,20,56,56,27.25,1005.95,99.62,0,6.65,135,5,263.3,379.125,0.13556,-9.84999999999997
10,2,2020,20,56,57,27.27,1005.98,99.64,0.92456,0,135,5,263.93,379.2375,0.12994,-9.21999999999997
10,2,2020,20,56,58,27.27,1005.98,99.61,0.92456,13.3,90,5,262.53,379.125,0.13612,-10.62
10,2,2020,20,56,59,27.26,1005.92,99.71,0.46228,6.65,135,5,264.14,379.05,0.13219,-9.00999999999999
10,2,2020,20,57,0,27.25,1005.89,99.69,0.92456,6.65,135,5,263.5,379.3875,0.1395,-9.64999999999998
10,2,2020,20,57,1,27.25,1005.91,99.67,0.92456,6.65,135,5,262.48,379.3125,0.12994,-10.67
10,2,2020,20,57,2,27.24,1005.91,99.6,0.46228,6.65,135,5,263.38,379.2375,0.135,-9.76999999999998
10,2,2020,20,57,3,27.23,1005.89,99.72,0.92456,6.65,135,5,263.4,379.2375,0.12938,-9.75
10,2,2020,20,57,4,27.23,1005.89,99.62,1.38683,6.65,135,5,264.51,379.0875,0.12825,-8.63999999999999
10,2,2020,20,57,5,27.24,1005.9,99.62,0.46228,6.65,135,5,264.16,379.1625,0.13725,-8.98999999999995
10,2,2020,20,57,6,27.25,1005.92,99.67,0.46228,6.65,135,5,262.92,378.975,0.13556,-10.23
10,2,2020,20,57,7,27.25,1005.91,99.57,0.92456,6.65,135,5,262.97,379.2375,0.13387,-10.18
10,2,2020,20,57,8,27.24,1005.91,99.54,0.92456,6.65,135,5,264.26,379.1625,0.13556,-8.88999999999999
10,2,2020,20,57,9,27.25,1005.92,99.55,0.46228,6.65,135,5,263.1,378.825,0.13219,-10.05
10,2,2020,20,57,10,27.24,1005.89,99.61,0.92456,6.65,135,5,264.41,379.2375,0.13894,-8.73999999999995
10,2,2020,20,57,11,27.24,1005.9,99.57,0.92456,6.65,90,5,263.3,379.1625,0.13331,-9.84999999999997
10,2,2020,20,57,12,27.23,1005.88,99.6,0.92456,6.65,45,5,264.21,378.825,0.13163,-8.94
10,2,2020,20,57,13,27.23,1005.87,99.6,0.46228,0,45,5,263.76,378.7875,0.13669,-9.38999999999999
10,2,2020,20,57,14,27.23,1005.87,99.59,0,6.65,45,5,263.86,378.9,0.13219,-9.28999999999996
10,2,2020,20,57,15,27.22,1005.88,99.58,0,6.65,135,5,264.01,379.2375,0.13219,-9.13999999999999
10,2,2020,20,57,16,27.23,1005.89,99.56,-0.46228,6.65,180,5,263.71,378.8625,0.13219,-9.44
10,2,2020,20,57,17,27.23,1005.88,99.5,0,6.65,180,5,263.71,379.275,0.13444,-9.44
10,2,2020,20,57,18,27.22,1005.88,99.61,0,6.65,180,5,264.11,378.8625,0.13219,-9.03999999999996
10,2,2020,20,57,19,27.23,1005.89,99.59,0,0,180,5,264.24,379.2375,0.13612,-8.90999999999997
10,2,2020,20,57,20,27.22,1005.9,99.51,-0.46228,6.65,180,5,262.97,379.35,0.12206,-10.18
10,2,2020,20,57,21,27.24,1005.91,99.54,0,6.65,90,5,264.21,379.05,0.13275,-8.94
10,2,2020,20,57,22,27.23,1005.88,99.55,-0.46228,6.65,135,5,264.51,379.1625,0.13275,-8.63999999999999
10,2,2020,20,57,23,27.22,1005.89,99.48,0,6.65,90,5,262.94,379.125,0.13331,-10.21
10,2,2020,20,57,24,27.24,1005.9,99.59,0,6.65,90,5,263.91,379.125,0.12994,-9.23999999999995
10,2,2020,20,57,25,27.23,1005.92,99.55,0,6.65,45,5,264.11,379.05,0.12938,-9.03999999999996
10,2,2020,20,57,26,27.24,1005.91,99.65,0,6.65,0,5,264.11,378.7875,0.13781,-9.03999999999996
10,2,2020,20,57,27,27.23,1005.89,99.41,-0.46228,0,45,5,263.71,378.975,0.14006,-9.44
10,2,2020,20,57,28,27.23,1005.89,99.52,-0.46228,6.65,45,5,263.56,379.0875,0.13387,-9.58999999999998
10,2,2020,20,57,29,27.24,1005.9,99.51,0,6.65,90,5,263.33,378.9375,0.13444,-9.81999999999999
10,2,2020,20,57,30,27.23,1005.9,99.53,0,0,90,5,264.11,378.675,0.12769,-9.03999999999996
10,2,2020,20,57,31,27.23,1005.9,99.64,-0.46228,6.65,90,5,264.51,379.425,0.13163,-8.63999999999999
10,2,2020,20,57,32,27.23,1005.91,99.53,-0.46228,0,45,5,263.61,379.275,0.13894,-9.53999999999996
10,2,2020,20,57,33,27.23,1005.91,99.44,-0.46228,6.65,45,5,263.73,378.9,0.13444,-9.41999999999996
10,2,2020,20,57,34,27.23,1005.93,99.53,0,0,90,5,264.11,379.3875,0.13669,-9.03999999999996
10,2,2020,20,57,35,27.24,1005.94,99.61,0,6.65,0,5,263.3,379.35,0.13163,-9.84999999999997
10,2,2020,20,57,36,27.23,1005.9,99.54,0,6.65,90,5,264.51,379.275,0.13219,-8.63999999999999
10,2,2020,20,57,37,27.23,1005.89,99.59,0.46228,0,90,5,263.45,378.9375,0.13669,-9.69999999999999
10,2,2020,20,57,38,27.23,1005.89,99.56,0.46228,6.65,90,5,264.24,379.05,0.13106,-8.90999999999997
10,2,2020,20,57,39,27.27,1006.01,99.54,0.46228,6.65,135,5,263.56,379.575,0.1305,-9.58999999999998
10,2,2020,20,57,40,27.27,1005.99,99.6,0.46228,6.65,90,5,263.48,379.05,0.13219,-9.66999999999996
10,2,2020,20,57,41,27.26,1005.97,99.55,0.92456,13.3,135,5,263.81,378.75,0.13781,-9.33999999999998
